id,age,sexe,nivetud,poids,occup,qualif,freres_soeurs,clso,relig,trav_imp,trav_satisf,hard_rock,lecture_bd,peche_chasse,cuisine,bricol,cinema,sport,heures_tv
1815,39,Homme,1er cycle,2008.823976,Exerce une profession,Ouvrier specialise,3,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,8
1816,58,Homme,Enseignement technique ou professionnel court,5765.983933,Chomeur,Ouvrier specialise,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Non,6
1817,74,Femme,Derniere annee d'etudes primaires,12265.608025,Retire des affaires,NA,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
1818,43,Homme,Enseignement technique ou professionnel court,7869.062004,Exerce une profession,Profession intermediaire,7,Non,Rejet,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
1819,31,Femme,Enseignement technique ou professionnel court,10015.641861,Exerce une profession,Employe,7,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,3
1820,51,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",4626.011717,Exerce une profession,Ouvrier specialise,12,Non,Appartenance sans pratique,Le plus important,Satisfaction,Non,Non,Non,Non,Non,Non,Non,1
1821,34,Femme,2eme cycle,2105.3618426,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,1
1822,29,Homme,Enseignement technique ou professionnel long,9874.841684,Exerce une profession,Ouvrier specialise,2,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Oui,3
1823,71,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",8278.1021309,Au foyer,Employe,2,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
1824,33,Femme,Enseignement superieur y compris technique superieur,6271.8129687,Exerce une profession,Employe,1,Oui,Pratiquant occasionnel,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Non,Oui,0
1825,44,Femme,2eme cycle,1533.943093,Exerce une profession,Profession intermediaire,2,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,5
1826,81,Femme,Derniere annee d'etudes primaires,13074.7821,Retire des affaires,NA,0,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
1827,57,Homme,Enseignement technique ou professionnel long,3846.1842452,Exerce une profession,Cadre,3,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Non,2
1828,24,Femme,Enseignement technique ou professionnel court,7441.1471058,Chomeur,Employe,2,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,3
1829,33,Femme,N'a jamais fait d'etudes,3019.9320675,Au foyer,NA,15,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
1830,54,Femme,Derniere annee d'etudes primaires,2045.6996922,Exerce une profession,Employe,2,Oui,Pratiquant regulier,Peu important,Insatisfaction,Non,Oui,Non,Oui,Non,Non,Non,2
1831,57,Femme,Enseignement superieur y compris technique superieur,5837.6034919,Exerce une profession,NA,3,Non,Pratiquant regulier,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,2
1832,36,Femme,Enseignement technique ou professionnel long,1976.8298095,Exerce une profession,NA,5,Non,Appartenance sans pratique,Le plus important,Insatisfaction,Non,Non,Oui,Oui,Non,Non,Oui,0.6
1833,55,Femme,Derniere annee d'etudes primaires,5190.2072983,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,4
1834,54,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",3071.7822714,Exerce une profession,Technicien,5,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Oui,Non,Non,Oui,Non,Oui,4
1835,37,Femme,2eme cycle,6165.343584,Exerce une profession,Employe,2,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,2
1836,66,Femme,Enseignement superieur y compris technique superieur,5978.9818671,Retraite,Cadre,2,Oui,Rejet,NA,NA,Non,Non,Oui,Oui,Oui,Non,Non,2
1837,78,Femme,2eme cycle,5329.8855829,Retraite,Employe,0,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,6
1838,39,Femme,Enseignement technique ou professionnel court,23845.707099,Exerce une profession,Employe,6,Oui,Ni croyance ni appartenance,Peu important,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,0
1839,32,Femme,Enseignement technique ou professionnel court,1059.8780444,Exerce une profession,NA,2,Oui,Appartenance sans pratique,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Non,Non,Oui,1
1840,67,Femme,Derniere annee d'etudes primaires,1828.989842,Au foyer,NA,1,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
1841,61,Homme,Derniere annee d'etudes primaires,5118.1317886,Retraite,Employe,5,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Oui,Oui,Non,Non,2
1842,48,Femme,Enseignement technique ou professionnel court,3912.4916324,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Non,2
1843,44,Femme,Enseignement technique ou professionnel court,910.86013534,Exerce une profession,Employe,6,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Non,0.4
1844,83,Femme,Derniere annee d'etudes primaires,7854.3803735,Retraite,Employe,2,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Non,Non,8
1845,76,Femme,Derniere annee d'etudes primaires,7483.0614125,Au foyer,NA,3,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
1846,46,Homme,Enseignement superieur y compris technique superieur,9248.7378389,Exerce une profession,Autre,0,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,2
1847,21,Homme,Enseignement technique ou professionnel court,4630.4362028,Chomeur,Ouvrier qualifie,2,Ne sait pas,Ni croyance ni appartenance,NA,NA,Oui,Non,Non,Non,Non,Non,Non,2
1848,54,Homme,Enseignement technique ou professionnel long,851.70090492,Exerce une profession,Technicien,1,Non,Ni croyance ni appartenance,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Oui,Non,Non,3
1849,45,Femme,2eme cycle,1127.4368234,Chomeur,Employe,5,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,2
1850,83,Homme,1er cycle,2940.4820219,Retraite,Profession intermediaire,4,Non,Rejet,NA,NA,Non,Non,Non,Non,Non,Non,Oui,6
1851,33,Homme,2eme cycle,976.82434398,Chomeur,Ouvrier qualifie,2,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Oui,Non,Non,0
1852,60,Femme,Enseignement superieur y compris technique superieur,16066.908361,Retraite,Profession intermediaire,7,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,1
1853,54,Femme,Enseignement technique ou professionnel court,913.84435245,Exerce une profession,Employe,5,Non,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Oui,Oui,Non,Oui,Non,3
1854,30,Femme,Enseignement superieur y compris technique superieur,7205.1518433,Exerce une profession,Profession intermediaire,3,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Oui,0.9
1855,26,Homme,Enseignement superieur y compris technique superieur,12544.418261,Exerce une profession,NA,1,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,1
1856,24,Femme,NA,7147.2826381,Exerce une profession,Cadre,3,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Oui,Non,Non,Non,Oui,Oui,1.1
1857,65,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",3203.1925299,Retraite,Ouvrier specialise,7,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
1858,65,Homme,Enseignement technique ou professionnel long,8737.5261399,Retraite,Technicien,0,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Oui,6
1859,81,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",1176.2073959,Au foyer,Ouvrier specialise,9,Oui,NSP ou NVPR,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
1860,57,Homme,Enseignement superieur y compris technique superieur,678.72588345,Exerce une profession,Technicien,5,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,4
1861,27,Femme,Enseignement superieur y compris technique superieur,13059.79408,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,2
1862,38,Femme,Enseignement technique ou professionnel court,10850.092516,Au foyer,Employe,2,Oui,NSP ou NVPR,NA,NA,Non,Non,Non,Non,Non,Non,Oui,2
1863,79,Homme,Derniere annee d'etudes primaires,2563.8370984,Retraite,Ouvrier specialise,9,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Non,Non,6
1864,64,Homme,Enseignement technique ou professionnel court,1205.422912,Retraite,Employe,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Non,3
1865,44,Femme,Enseignement technique ou professionnel court,5151.4980085,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,2
1866,33,Homme,Enseignement technique ou professionnel court,2272.3611709,Exerce une profession,Ouvrier qualifie,2,Non,Pratiquant occasionnel,Aussi important que le reste,Satisfaction,Non,Non,Oui,Oui,Oui,Non,Oui,3
1867,22,Femme,Enseignement technique ou professionnel long,3287.6293607,Exerce une profession,Employe,5,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Oui,2
1868,80,Homme,Derniere annee d'etudes primaires,1197.3391628,Retraite,Ouvrier qualifie,3,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Non,0
1869,49,Femme,2eme cycle,2558.4356312,Au foyer,Autre,4,Oui,Ni croyance ni appartenance,NA,NA,Non,Oui,Non,Oui,Non,Oui,Non,3
1870,40,Femme,Enseignement superieur y compris technique superieur,6235.8376394,Au foyer,Employe,6,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,8
1871,29,Homme,1er cycle,7195.2574578,Exerce une profession,Employe,4,Oui,Ni croyance ni appartenance,Aussi important que le reste,Equilibre,Non,Non,Oui,Oui,Oui,Oui,Oui,2
1872,57,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",6654.5569824,Au foyer,Ouvrier specialise,9,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,0
1873,53,Homme,1er cycle,2640.1917735,Exerce une profession,Profession intermediaire,2,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Oui,1
1874,50,Femme,2eme cycle,4011.829605,Exerce une profession,Employe,7,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Oui,0.6
1875,53,Femme,Enseignement technique ou professionnel long,8439.8097668,Exerce une profession,Profession intermediaire,2,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,1
1876,51,Femme,Derniere annee d'etudes primaires,19413.730415000002,Au foyer,Ouvrier qualifie,3,Non,Appartenance sans pratique,NA,NA,Non,Oui,Non,Oui,Non,Non,Non,3
1877,49,Homme,Enseignement technique ou professionnel court,8487.9986724,Exerce une profession,NA,2,Non,Pratiquant occasionnel,Aussi important que le reste,Satisfaction,Non,Non,Oui,Oui,Non,Oui,Oui,2
1878,22,Homme,NA,23299.324066,"Etudiant, eleve",NA,8,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Oui,0
1879,48,Femme,Enseignement technique ou professionnel court,7980.0633883,Exerce une profession,NA,4,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Non,2
1880,64,Homme,Enseignement technique ou professionnel court,8742.1802641,Retraite,Ouvrier qualifie,8,Oui,Rejet,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,0
1881,33,Homme,Enseignement technique ou professionnel court,7535.8411772,Exerce une profession,Employe,3,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,2.9
1882,49,Homme,Enseignement technique ou professionnel court,5079.0814624,Exerce une profession,Employe,9,Oui,Ni croyance ni appartenance,Le plus important,Equilibre,Non,Non,Oui,Non,Oui,Oui,Non,4
1883,46,Homme,2eme cycle,5641.4899245,Exerce une profession,Technicien,1,Non,Appartenance sans pratique,Peu important,Satisfaction,Non,Oui,Non,Non,Oui,Non,Non,0
1884,42,Femme,Enseignement technique ou professionnel court,1648.6110779,Au foyer,Employe,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,0
1885,51,Homme,1er cycle,2973.7077276,Exerce une profession,Technicien,3,Non,Appartenance sans pratique,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Non,Oui,Non,1
1886,54,Homme,Enseignement superieur y compris technique superieur,3707.4435373,Exerce une profession,Cadre,4,Oui,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Non,1
1887,66,Femme,Derniere annee d'etudes primaires,9280.5347112,Retraite,Employe,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,5
1888,39,Femme,1er cycle,2917.4569998,Au foyer,NA,5,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,6
1889,43,Femme,Enseignement superieur y compris technique superieur,7300.5738966,Chomeur,Employe,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,2
1890,48,Femme,Enseignement technique ou professionnel long,2742.5488289,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Oui,Non,Oui,Non,Non,Non,2.1
1891,34,Femme,Enseignement superieur y compris technique superieur,4110.229056,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Non,2
1892,33,Homme,Enseignement superieur y compris technique superieur,5401.805114,Exerce une profession,Cadre,4,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Oui,2
1893,65,Homme,Derniere annee d'etudes primaires,1944.6711726,Retraite,Ouvrier qualifie,6,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Oui,Non,Oui,Non,Oui,0
1894,55,Homme,Enseignement superieur y compris technique superieur,8592.3706965,Exerce une profession,NA,2,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Non,0
1895,42,Homme,Enseignement superieur y compris technique superieur,6959.7160856,Exerce une profession,NA,0,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Oui,1
1896,45,Femme,2eme cycle,1754.4387794,Exerce une profession,Cadre,3,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Oui,Non,Oui,Oui,Oui,Non,1
1897,66,Femme,Derniere annee d'etudes primaires,4970.0314764,Retraite,Employe,0,Oui,Pratiquant occasionnel,NA,NA,Non,Oui,Non,Non,Oui,Non,Oui,4
1898,48,Homme,Enseignement technique ou professionnel court,7032.9414758,Exerce une profession,Ouvrier qualifie,4,Oui,Pratiquant occasionnel,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Non,Non,0.6
1899,67,Femme,Derniere annee d'etudes primaires,5362.8120901,Autre inactif,NA,9,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,4
1900,41,Femme,Enseignement technique ou professionnel court,2968.870565,Exerce une profession,Employe,4,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,2
1901,56,Femme,1er cycle,1200.0650646,Exerce une profession,Employe,2,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Oui,Oui,Oui,Non,Non,1
1902,48,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",5371.5896973,Exerce une profession,Employe,8,Non,Pratiquant occasionnel,Peu important,Equilibre,Non,Non,Non,Non,Non,Non,Non,3
1903,45,Homme,Enseignement technique ou professionnel court,6040.7825259,Chomeur,Ouvrier qualifie,2,Non,Rejet,NA,NA,Non,Non,Non,Oui,Oui,Oui,Non,NA
1904,63,Homme,Derniere annee d'etudes primaires,4930.6759967,Retraite,Ouvrier specialise,2,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Oui,Oui,Oui,Non,Non,5
1905,63,Femme,Derniere annee d'etudes primaires,1365.4318013,Retraite,Ouvrier qualifie,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,6
1906,34,Homme,Enseignement superieur y compris technique superieur,2806.9309596,Chomeur,Cadre,3,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,4
1907,50,Femme,2eme cycle,6147.6971309,Exerce une profession,Ouvrier qualifie,4,Non,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,0
1908,48,Homme,Enseignement superieur y compris technique superieur,6697.8682458,Exerce une profession,Cadre,2,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Non,3
1909,47,Homme,Enseignement technique ou professionnel court,11414.387763,Exerce une profession,Ouvrier qualifie,3,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Oui,Non,Oui,Non,Oui,1
1910,47,Homme,2eme cycle,7256.1139712,Exerce une profession,Employe,3,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,1
1911,69,Femme,2eme cycle,10880.909295,Retraite,Employe,1,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,0
1912,50,Femme,Enseignement technique ou professionnel court,6715.6599039,Exerce une profession,Ouvrier specialise,2,Oui,Appartenance sans pratique,Peu important,Insatisfaction,Non,Non,Non,Oui,Non,Oui,Non,2
1913,43,Femme,Enseignement superieur y compris technique superieur,24358.802124,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Oui,Oui,Non,Non,Oui,3
1914,80,Femme,Enseignement superieur y compris technique superieur,2359.2872741,Retraite,Cadre,0,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,1
1915,53,Femme,Enseignement technique ou professionnel court,4184.2074454,Exerce une profession,Employe,0,Non,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
1916,97,Femme,Derniere annee d'etudes primaires,2162.834646,Autre inactif,Autre,5,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
1917,43,Femme,Enseignement superieur y compris technique superieur,7325.359425,Exerce une profession,Employe,4,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Oui,2
1918,54,Homme,1er cycle,2730.9615859,Retraite,Ouvrier qualifie,11,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,3
1919,77,Femme,Derniere annee d'etudes primaires,3941.1868281,Au foyer,Profession intermediaire,8,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
1920,62,Femme,Derniere annee d'etudes primaires,5040.2968969,Au foyer,Employe,1,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
1921,28,Femme,Enseignement technique ou professionnel long,3084.2508361,Exerce une profession,Employe,0,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Oui,4
1922,65,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",4826.8480562,Retraite,Employe,6,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
1923,56,Femme,Enseignement superieur y compris technique superieur,1828.416018,Au foyer,NA,3,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,0.2
