id;age;sexe;nivetud;poids;occup;qualif;freres_soeurs;clso;relig;trav_imp;trav_satisf;hard_rock;lecture_bd;peche_chasse;cuisine;bricol;cinema;sport;heures_tv
1725;45;Homme;Enseignement technique ou professionnel court;627,53934382;Exerce une profession;Cadre;3;Non;Pratiquant occasionnel;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;0,4
1726;76;Homme;Enseignement superieur y compris technique superieur;3464,04621840;Retire des affaires;NA;1;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
1727;69;Homme;Derniere annee d'etudes primaires;5114,64668570;Retraite;Ouvrier specialise;0;Ne sait pas;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;10,0
1728;44;Homme;N'a jamais fait d'etudes;3240,21397290;Autre inactif;NA;7;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;4,0
1729;31;Femme;Enseignement technique ou professionnel long;11305,21743400;Exerce une profession;Ouvrier specialise;0;Oui;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
1730;79;Homme;Derniere annee d'etudes primaires;2641,19973330;Retraite;Profession intermediaire;5;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;6,0
1731;57;Femme;Derniere annee d'etudes primaires;4875,17708960;Exerce une profession;Ouvrier qualifie;1;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;2,0
1732;55;Homme;Enseignement technique ou professionnel court;8222,27348730;Exerce une profession;Ouvrier qualifie;2;Non;Ni croyance ni appartenance;Peu important;Equilibre;Non;Non;Oui;Non;Oui;Non;Non;2,0
1733;50;Femme;Enseignement technique ou professionnel court;10453,81229600;Exerce une profession;Employe;2;Non;Appartenance sans pratique;Aussi important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Oui;Non;6,0
1734;49;Homme;Enseignement technique ou professionnel court;7567,34821460;Exerce une profession;Ouvrier qualifie;3;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Non;3,0
1735;65;Homme;1er cycle;6883,60042120;Autre inactif;Ouvrier qualifie;1;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
1736;60;Femme;2eme cycle;814,73084594;Retraite;Profession intermediaire;1;Non;Pratiquant regulier;NA;NA;Non;Non;Oui;Non;Non;Oui;Oui;3,0
1737;21;Homme;NA;9262,37674150;Etudiant, eleve;NA;1;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;1,4
1738;52;Femme;1er cycle;4834,76134550;Exerce une profession;Employe;0;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;0,0
1739;62;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;936,02463701;Retraite;Ouvrier qualifie;8;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Non;Non;4,0
1740;70;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;2718,19377810;Retraite;Ouvrier qualifie;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Oui;1,0
1741;73;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;1482,91188440;Retraite;Ouvrier specialise;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1742;31;Homme;Enseignement technique ou professionnel court;11752,96203300;Exerce une profession;Ouvrier qualifie;1;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Non;Oui;2,0
1743;25;Femme;Enseignement superieur y compris technique superieur;6168,50167210;Exerce une profession;Profession intermediaire;1;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;2,0
1744;64;Homme;Enseignement technique ou professionnel court;1262,67675210;Retraite;Ouvrier qualifie;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;6,0
1745;24;Homme;Enseignement technique ou professionnel court;4831,16492940;Chomeur;Ouvrier specialise;8;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Oui;Oui;Oui;Non;Non;2,0
1746;72;Femme;1er cycle;10643,09576500;Retire des affaires;NA;2;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
1747;37;Femme;2eme cycle;5833,68803160;Exerce une profession;Employe;6;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;0,3
1748;48;Femme;Derniere annee d'etudes primaires;4212,07678880;Exerce une profession;Ouvrier qualifie;8;Non;Appartenance sans pratique;Peu important;Equilibre;Non;Non;Non;Oui;Non;Oui;Non;2,0
1749;58;Femme;Enseignement superieur y compris technique superieur;6088,58902650;Au foyer;NA;3;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Oui;Non;2,0
1750;32;Femme;1er cycle;7818,23035410;Chomeur;Ouvrier specialise;7;Non;NSP ou NVPR;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1751;47;Femme;Enseignement superieur y compris technique superieur;4228,22663620;Exerce une profession;Autre;2;Non;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Oui;Non;Non;Oui;Oui;Oui;0,7
1752;50;Femme;Derniere annee d'etudes primaires;4100,45859840;Exerce une profession;Employe;4;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;2,0
1753;38;Homme;Enseignement technique ou professionnel court;7515,24409850;Exerce une profession;Ouvrier qualifie;5;Oui;Pratiquant regulier;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Oui;4,0
1754;43;Femme;1er cycle;7534,40032220;Exerce une profession;Employe;2;Non;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;1,0
1755;55;Homme;Derniere annee d'etudes primaires;2348,47063740;Chomeur;Ouvrier qualifie;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1756;24;Femme;Enseignement technique ou professionnel long;5276,45518880;Chomeur;Employe;0;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;6,0
1757;62;Femme;Enseignement superieur y compris technique superieur;5117,24242770;Retraite;Cadre;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;1,0
1758;45;Homme;Enseignement superieur y compris technique superieur;9530,08870660;Exerce une profession;Technicien;0;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Oui;Non;Oui;Oui;Oui;1,4
1759;44;Homme;1er cycle;2064,63151450;Exerce une profession;Ouvrier qualifie;4;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;6,0
1760;55;Femme;Derniere annee d'etudes primaires;981,80945034;Chomeur;Technicien;4;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;3,0
1761;34;Femme;Enseignement technique ou professionnel court;3210,84752790;Au foyer;NA;7;Ne sait pas;Rejet;NA;NA;Non;Non;Oui;Oui;Non;Oui;Non;11,0
1762;30;Femme;Enseignement superieur y compris technique superieur;11094,39188000;Exerce une profession;Employe;5;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Oui;3,0
1763;25;Femme;Enseignement technique ou professionnel court;1803,71424590;Exerce une profession;Employe;4;Non;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Non;Oui;Non;2,0
1764;47;Homme;Enseignement technique ou professionnel court;5303,34581880;Exerce une profession;Ouvrier qualifie;10;Oui;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Non;0,0
1765;28;Femme;Enseignement superieur y compris technique superieur;4496,70072400;Exerce une profession;Profession intermediaire;1;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;2,0
1766;43;Homme;2eme cycle;1522,94751230;Exerce une profession;Technicien;5;Non;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;3,0
1767;90;Femme;Derniere annee d'etudes primaires;12265,60802500;Retire des affaires;NA;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
1768;24;Femme;NA;10338,67482800;Etudiant, eleve;NA;0;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;2,0
1769;51;Femme;Derniere annee d'etudes primaires;3555,51774710;Exerce une profession;Ouvrier qualifie;7;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;2,0
1770;41;Femme;Enseignement technique ou professionnel court;3901,40356320;Exerce une profession;Employe;3;Non;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;2,0
1771;54;Femme;Enseignement superieur y compris technique superieur;2478,11428480;Exerce une profession;Cadre;2;Oui;Ni croyance ni appartenance;Moins important que le reste;Insatisfaction;Non;Oui;Non;Non;Oui;Oui;Oui;2,0
1772;41;Femme;Enseignement superieur y compris technique superieur;1248,37128510;Exerce une profession;Employe;3;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Non;1,0
1773;52;Homme;Derniere annee d'etudes primaires;6626,08984360;Exerce une profession;Ouvrier qualifie;0;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Non;0,0
1774;18;Homme;NA;8833,99839010;Etudiant, eleve;NA;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;4,0
1775;44;Femme;Enseignement superieur y compris technique superieur;1617,22136760;Exerce une profession;Profession intermediaire;4;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;0,0
1776;65;Femme;Derniere annee d'etudes primaires;6864,25786970;Au foyer;Employe;6;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;6,0
1777;37;Femme;Enseignement superieur y compris technique superieur;2997,05954480;Exerce une profession;NA;5;Non;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Oui;Non;Oui;Non;Oui;Oui;1,4
1778;45;Homme;Enseignement superieur y compris technique superieur;4018,76868630;Exerce une profession;Autre;2;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Non;2,0
1779;36;Femme;Enseignement technique ou professionnel court;552,61184985;Exerce une profession;Employe;6;Oui;Pratiquant occasionnel;Peu important;Satisfaction;Non;Non;Oui;Oui;Oui;Non;Non;3,0
1780;46;Homme;Enseignement technique ou professionnel court;9279,64972470;Exerce une profession;Profession intermediaire;1;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Oui;Oui;Oui;Oui;Oui;0,6
1781;29;Femme;1er cycle;872,36833944;Exerce une profession;Ouvrier specialise;3;Non;Appartenance sans pratique;Le plus important;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,0
1782;42;Homme;Enseignement technique ou professionnel court;7282,84174930;Exerce une profession;NA;5;Non;Pratiquant occasionnel;Aussi important que le reste;Equilibre;Non;Non;Oui;Oui;Oui;Oui;Oui;0,3
1783;21;Homme;NA;4155,16641580;Etudiant, eleve;NA;5;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;2,0
1784;45;Femme;1er cycle;1773,73857930;Exerce une profession;Employe;8;Oui;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
1785;52;Femme;Derniere annee d'etudes primaires;2659,17709890;Autre inactif;Employe;6;Non;NSP ou NVPR;NA;NA;Non;Non;Oui;Oui;Non;Non;Non;6,0
1786;30;Homme;Enseignement technique ou professionnel long;7778,91095500;Exerce une profession;Ouvrier qualifie;2;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;2,0
1787;28;Femme;NA;7919,49783920;Exerce une profession;Autre;2;Non;Rejet;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;3,0
1788;76;Homme;Derniere annee d'etudes primaires;2535,76784580;Retraite;Cadre;0;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Non;Non;1,0
1789;56;Homme;2eme cycle;6861,69278610;Autre inactif;NA;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
1790;55;Femme;1er cycle;11654,06930300;Exerce une profession;Employe;1;Oui;Pratiquant regulier;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Non;1,0
1791;54;Homme;Derniere annee d'etudes primaires;468,17776105;Exerce une profession;Ouvrier qualifie;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Non;Oui;2,0
1792;25;Homme;Enseignement technique ou professionnel long;7420,78298460;Exerce une profession;Employe;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Oui;2,0
1793;42;Homme;Enseignement superieur y compris technique superieur;2199,70564950;Exerce une profession;Profession intermediaire;3;Non;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;1,0
1794;51;Femme;Enseignement technique ou professionnel court;10933,32354400;Exerce une profession;Employe;2;Non;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Non;Non;3,0
1795;20;Femme;Enseignement technique ou professionnel court;6352,83858660;Chomeur;Ouvrier specialise;4;Non;Rejet;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;3,0
1796;23;Femme;Enseignement superieur y compris technique superieur;1772,86054330;Chomeur;NA;8;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;3,0
1797;52;Homme;Derniere annee d'etudes primaires;1204,39139900;Exerce une profession;Ouvrier specialise;2;Oui;Pratiquant occasionnel;Peu important;Insatisfaction;Non;Non;Non;Oui;Oui;Non;Oui;3,0
1798;62;Femme;2eme cycle;8893,42881850;Retraite;Employe;0;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;0,1
1799;76;Femme;Enseignement technique ou professionnel court;445,34756204;Retraite;Employe;0;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Oui;1,0
1800;60;Homme;N'a jamais fait d'etudes;3673,61404810;Retire des affaires;NA;2;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
1801;60;Homme;Enseignement superieur y compris technique superieur;4552,64657630;Exerce une profession;NA;0;Non;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;3,0
1802;53;Femme;N'a jamais fait d'etudes;376,18012134;Au foyer;NA;4;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1803;79;Femme;Derniere annee d'etudes primaires;9664,31867550;Retire des affaires;NA;1;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
1804;74;Femme;1er cycle;153,01025635;Retraite;Cadre;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;1,0
1805;39;Femme;Enseignement superieur y compris technique superieur;2385,04522080;Exerce une profession;Cadre;0;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;0,3
1806;48;Homme;Enseignement technique ou professionnel court;685,92819493;Exerce une profession;Technicien;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Oui;Oui;Oui;Non;Non;2,0
1807;50;Homme;Enseignement technique ou professionnel court;3010,84594640;Chomeur;Ouvrier qualifie;7;Non;Rejet;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;1,0
1808;47;Homme;Enseignement technique ou professionnel court;26204,71333100;Exerce une profession;NA;2;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Non;1,0
1809;40;Homme;Enseignement technique ou professionnel court;7313,12194980;Exerce une profession;Ouvrier qualifie;5;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;4,0
1810;70;Homme;Derniere annee d'etudes primaires;2987,63316970;Retraite;Employe;9;Oui;Pratiquant regulier;NA;NA;Non;Non;Oui;Oui;Oui;Non;Oui;3,0
1811;49;Femme;Enseignement technique ou professionnel court;5971,25129250;Exerce une profession;Profession intermediaire;0;Oui;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Oui;Oui;Oui;Non;2,0
1812;30;Homme;Enseignement superieur y compris technique superieur;10221,11522800;Exerce une profession;Cadre;1;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;3,0
1813;32;Femme;Enseignement superieur y compris technique superieur;8573,47011190;Exerce une profession;Cadre;1;Oui;Pratiquant occasionnel;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Non;1,0
1814;60;Homme;N'a jamais fait d'etudes;7527,36947500;Autre inactif;Employe;4;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
1815;39;Homme;1er cycle;2008,82397600;Exerce une profession;Ouvrier specialise;3;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;8,0
1816;58;Homme;Enseignement technique ou professionnel court;5765,98393300;Chomeur;Ouvrier specialise;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;6,0
1817;74;Femme;Derniere annee d'etudes primaires;12265,60802500;Retire des affaires;NA;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
1818;43;Homme;Enseignement technique ou professionnel court;7869,06200400;Exerce une profession;Profession intermediaire;7;Non;Rejet;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
1819;31;Femme;Enseignement technique ou professionnel court;10015,64186100;Exerce une profession;Employe;7;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;3,0
1820;51;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;4626,01171700;Exerce une profession;Ouvrier specialise;12;Non;Appartenance sans pratique;Le plus important;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
1821;34;Femme;2eme cycle;2105,36184260;Exerce une profession;Employe;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;1,0
1822;29;Homme;Enseignement technique ou professionnel long;9874,84168400;Exerce une profession;Ouvrier specialise;2;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Oui;3,0
1823;71;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;8278,10213090;Au foyer;Employe;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
1824;33;Femme;Enseignement superieur y compris technique superieur;6271,81296870;Exerce une profession;Employe;1;Oui;Pratiquant occasionnel;Moins important que le reste;Insatisfaction;Non;Non;Non;Oui;Oui;Non;Oui;0,0
1825;44;Femme;2eme cycle;1533,94309300;Exerce une profession;Profession intermediaire;2;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;5,0
1826;81;Femme;Derniere annee d'etudes primaires;13074,78210000;Retire des affaires;NA;0;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1827;57;Homme;Enseignement technique ou professionnel long;3846,18424520;Exerce une profession;Cadre;3;Non;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Non;Non;2,0
1828;24;Femme;Enseignement technique ou professionnel court;7441,14710580;Chomeur;Employe;2;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;3,0
1829;33;Femme;N'a jamais fait d'etudes;3019,93206750;Au foyer;NA;15;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
1830;54;Femme;Derniere annee d'etudes primaires;2045,69969220;Exerce une profession;Employe;2;Oui;Pratiquant regulier;Peu important;Insatisfaction;Non;Oui;Non;Oui;Non;Non;Non;2,0
1831;57;Femme;Enseignement superieur y compris technique superieur;5837,60349190;Exerce une profession;NA;3;Non;Pratiquant regulier;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Oui;2,0
1832;36;Femme;Enseignement technique ou professionnel long;1976,82980950;Exerce une profession;NA;5;Non;Appartenance sans pratique;Le plus important;Insatisfaction;Non;Non;Oui;Oui;Non;Non;Oui;0,6
